2026-03-31 23:56:26,566 - INFO - Using device: cuda
2026-03-31 23:57:32,131 - INFO - Epoch 123 | Batch index 000 | Step 000492 | Loss: 0.077100
2026-03-31 23:57:32,659 - INFO - Epoch 124 | Batch index 000 | Step 000496 | Loss: 0.086348
2026-03-31 23:57:33,149 - INFO - Epoch 125 | Batch index 000 | Step 000500 | Loss: 0.598642
2026-03-31 23:57:33,635 - INFO - Epoch 126 | Batch index 000 | Step 000504 | Loss: 0.068402
2026-03-31 23:57:34,135 - INFO - Epoch 127 | Batch index 000 | Step 000508 | Loss: 0.417705
2026-03-31 23:57:34,656 - INFO - Epoch 128 | Batch index 000 | Step 000512 | Loss: 0.308405
2026-03-31 23:57:35,122 - INFO - Epoch 129 | Batch index 000 | Step 000516 | Loss: 0.467497
2026-03-31 23:57:35,659 - INFO - Epoch 130 | Batch index 000 | Step 000520 | Loss: 0.072530
2026-03-31 23:57:36,150 - INFO - Epoch 131 | Batch index 000 | Step 000524 | Loss: 0.068316
2026-03-31 23:57:36,641 - INFO - Epoch 132 | Batch index 000 | Step 000528 | Loss: 0.058705
2026-03-31 23:57:37,138 - INFO - Epoch 133 | Batch index 000 | Step 000532 | Loss: 0.116787
2026-03-31 23:57:37,613 - INFO - Epoch 134 | Batch index 000 | Step 000536 | Loss: 0.055541
2026-03-31 23:57:38,114 - INFO - Epoch 135 | Batch index 000 | Step 000540 | Loss: 0.054612
2026-03-31 23:57:38,656 - INFO - Epoch 136 | Batch index 000 | Step 000544 | Loss: 0.048664
2026-03-31 23:57:39,140 - INFO - Epoch 137 | Batch index 000 | Step 000548 | Loss: 0.049846
2026-03-31 23:57:39,681 - INFO - Epoch 138 | Batch index 000 | Step 000552 | Loss: 0.043706
2026-03-31 23:57:40,157 - INFO - Epoch 139 | Batch index 000 | Step 000556 | Loss: 0.055682
2026-03-31 23:57:40,687 - INFO - Epoch 140 | Batch index 000 | Step 000560 | Loss: 0.255099
2026-03-31 23:57:41,168 - INFO - Epoch 141 | Batch index 000 | Step 000564 | Loss: 0.056348
2026-03-31 23:57:41,673 - INFO - Epoch 142 | Batch index 000 | Step 000568 | Loss: 0.054396
2026-03-31 23:57:42,202 - INFO - Epoch 143 | Batch index 000 | Step 000572 | Loss: 0.047451
2026-03-31 23:57:42,660 - INFO - Epoch 144 | Batch index 000 | Step 000576 | Loss: 0.153793
2026-03-31 23:57:43,191 - INFO - Epoch 145 | Batch index 000 | Step 000580 | Loss: 0.072830
2026-03-31 23:57:43,662 - INFO - Epoch 146 | Batch index 000 | Step 000584 | Loss: 0.126825
2026-03-31 23:57:44,159 - INFO - Epoch 147 | Batch index 000 | Step 000588 | Loss: 0.060908
2026-03-31 23:57:44,702 - INFO - Epoch 148 | Batch index 000 | Step 000592 | Loss: 0.056943
2026-03-31 23:57:45,193 - INFO - Epoch 149 | Batch index 000 | Step 000596 | Loss: 0.091841
2026-03-31 23:57:45,688 - INFO - Epoch 150 | Batch index 000 | Step 000600 | Loss: 0.063580
2026-03-31 23:57:46,192 - INFO - Epoch 151 | Batch index 000 | Step 000604 | Loss: 0.059821
2026-03-31 23:57:46,677 - INFO - Epoch 152 | Batch index 000 | Step 000608 | Loss: 0.084412
2026-03-31 23:57:47,188 - INFO - Epoch 153 | Batch index 000 | Step 000612 | Loss: 0.057247
2026-03-31 23:57:47,681 - INFO - Epoch 154 | Batch index 000 | Step 000616 | Loss: 0.113033
2026-03-31 23:57:48,181 - INFO - Epoch 155 | Batch index 000 | Step 000620 | Loss: 0.063686
2026-03-31 23:57:48,704 - INFO - Epoch 156 | Batch index 000 | Step 000624 | Loss: 0.058911
2026-03-31 23:57:49,188 - INFO - Epoch 157 | Batch index 000 | Step 000628 | Loss: 0.064200
2026-03-31 23:57:49,721 - INFO - Epoch 158 | Batch index 000 | Step 000632 | Loss: 0.047298
2026-03-31 23:57:50,224 - INFO - Epoch 159 | Batch index 000 | Step 000636 | Loss: 0.131677
2026-03-31 23:57:50,692 - INFO - Epoch 160 | Batch index 000 | Step 000640 | Loss: 0.157803
2026-03-31 23:57:51,206 - INFO - Epoch 161 | Batch index 000 | Step 000644 | Loss: 0.074049
2026-03-31 23:57:51,691 - INFO - Epoch 162 | Batch index 000 | Step 000648 | Loss: 0.152268
2026-03-31 23:57:52,227 - INFO - Epoch 163 | Batch index 000 | Step 000652 | Loss: 0.055867
2026-03-31 23:57:52,749 - INFO - Epoch 164 | Batch index 000 | Step 000656 | Loss: 0.064380
2026-03-31 23:57:53,230 - INFO - Epoch 165 | Batch index 000 | Step 000660 | Loss: 0.060419
2026-03-31 23:57:53,728 - INFO - Epoch 166 | Batch index 000 | Step 000664 | Loss: 0.100418
2026-03-31 23:57:54,260 - INFO - Epoch 167 | Batch index 000 | Step 000668 | Loss: 0.052130
2026-03-31 23:57:54,774 - INFO - Epoch 168 | Batch index 000 | Step 000672 | Loss: 0.047848
2026-03-31 23:57:55,256 - INFO - Epoch 169 | Batch index 000 | Step 000676 | Loss: 0.056932
2026-03-31 23:57:55,770 - INFO - Epoch 170 | Batch index 000 | Step 000680 | Loss: 0.060049
2026-03-31 23:57:56,253 - INFO - Epoch 171 | Batch index 000 | Step 000684 | Loss: 0.144308
2026-03-31 23:57:56,763 - INFO - Epoch 172 | Batch index 000 | Step 000688 | Loss: 0.075381
2026-03-31 23:57:57,245 - INFO - Epoch 173 | Batch index 000 | Step 000692 | Loss: 0.058081
2026-03-31 23:57:57,773 - INFO - Epoch 174 | Batch index 000 | Step 000696 | Loss: 0.048880
2026-03-31 23:57:58,269 - INFO - Epoch 175 | Batch index 000 | Step 000700 | Loss: 0.056172
2026-03-31 23:57:58,760 - INFO - Epoch 176 | Batch index 000 | Step 000704 | Loss: 0.050890
